,text,Positive,Negative,Neutral,Compound,Status
2987,"WFH consumes a lot of bandwith &amp; creates big friction in communication. Not a good choice for an early stage startup.

This is diminishing the creativity.",16.7,8.6,74.7,31.69,neg
2988,RT  Seeing many young software engineers WFHÂ coming with migraine. Lifestyle is playing is a major role. Lack of physical actiâ€¦,8.1,10.4,81.39999999999999,-12.8,pos
2989,"RT  3 foods for  

1. Fresh fruit - 
- prebiotic
- antioxidants
- easy to digest

2. Nuts/ Chana-singdana-
- minerals
-â€¦",27.1,0.0,72.89999999999999,63.690000000000005,neg
2990,"RT  3 foods for  

1. Fresh fruit - 
- prebiotic
- antioxidants
- easy to digest

2. Nuts/ Chana-singdana-
- minerals
-â€¦",27.1,0.0,72.89999999999999,63.690000000000005,neg
2991,"RT  3 foods for  

1. Fresh fruit - 
- prebiotic
- antioxidants
- easy to digest

2. Nuts/ Chana-singdana-
- minerals
-â€¦",27.1,0.0,72.89999999999999,63.690000000000005,neg
2992,"RT  3 foods for  

1. Fresh fruit - 
- prebiotic
- antioxidants
- easy to digest

2. Nuts/ Chana-singdana-
- minerals
-â€¦",27.1,0.0,72.89999999999999,63.690000000000005,neg
2993," I understand why people are supporting WFH, it saves money and time... 

But in our life we spent most of our time working.

Offices are great places where we work together, there is human touch to it.   

Specially for those people who spent most of there time in front of screen",12.7,0.0,87.3,79.06,neg
2994,"RT  Ensure WFH a better place for productivity
Keep yourself organized, set digital wellbeing boundaries.
Information courteâ€¦",28.199999999999996,0.0,71.8,67.05,neg
2995,"Well, the thing about geopolitics is that - you get support from allies when you stand up for *their* interests too. State visits are overrated and do nothing by themselves.  ",20.7,0.0,79.3,70.03,neg
2996,"Well, if you really work for it It pays off!
.
And thanks to  community! For the way he teaches is outstanding
.
.
.
           ",34.699999999999996,0.0,65.3,86.19,neg
2997,"Work bhi. Entertainment bhi. Check out our range of products to uplift your cricket entertainment! Shop now at Bajaj Electronics.



          ",24.7,0.0,75.3,70.88,neg
2998, Just like Pakistani terrorists. They were created to kill Indians . But now killing Pakistanis. Pakistan never thought that terrorists also like to wfh.,17.4,42.9,39.7,-92.31,pos
2999, There is no need. I WFH and everything is delivered at doorstep. But I do step out occasionally..,0.0,12.8,87.2,-29.599999999999998,pos
3000,"RT  3 foods for  

1. Fresh fruit - 
- prebiotic
- antioxidants
- easy to digest

2. Nuts/ Chana-singdana-
- minerals
-â€¦",27.1,0.0,72.89999999999999,63.690000000000005,neg
3001,"RT  3 foods for  

1. Fresh fruit - 
- prebiotic
- antioxidants
- easy to digest

2. Nuts/ Chana-singdana-
- minerals
-â€¦",27.1,0.0,72.89999999999999,63.690000000000005,neg
3002,RT  Work-From-Home is here to stay. Its time to reimagine how can the remote workforce collaborate efficiently for long-teâ€¦,13.0,0.0,87.0,40.19,neg
3003,"RT  3 foods for  

1. Fresh fruit - 
- prebiotic
- antioxidants
- easy to digest

2. Nuts/ Chana-singdana-
- minerals
-â€¦",27.1,0.0,72.89999999999999,63.690000000000005,neg
3004,"RT  3 foods for  

1. Fresh fruit - 
- prebiotic
- antioxidants
- easy to digest

2. Nuts/ Chana-singdana-
- minerals
-â€¦",27.1,0.0,72.89999999999999,63.690000000000005,neg
3005,"RT  3 foods for  

1. Fresh fruit - 
- prebiotic
- antioxidants
- easy to digest

2. Nuts/ Chana-singdana-
- minerals
-â€¦",27.1,0.0,72.89999999999999,63.690000000000005,neg
3006," 
Here's My  Entry Dear Team  

Tagging:
 
 
 
 

    ",34.2,0.0,65.8,38.18,neg
3007,"RT  Adoption of  by enterprises, rising concern over infrastructure &amp; data security, and exigency of identity access manageâ€¦",12.4,0.0,87.6,34.0,neg
3008,"RT  3 foods for  

1. Fresh fruit - 
- prebiotic
- antioxidants
- easy to digest

2. Nuts/ Chana-singdana-
- minerals
-â€¦",27.1,0.0,72.89999999999999,63.690000000000005,neg
3009,"RT  3 foods for  

1. Fresh fruit - 
- prebiotic
- antioxidants
- easy to digest

2. Nuts/ Chana-singdana-
- minerals
-â€¦",27.1,0.0,72.89999999999999,63.690000000000005,neg
3010,"RT  3 foods for  

1. Fresh fruit - 
- prebiotic
- antioxidants
- easy to digest

2. Nuts/ Chana-singdana-
- minerals
-â€¦",27.1,0.0,72.89999999999999,63.690000000000005,neg
3011,Working from home has its own benefits  but on the flip side it affects mental status and deteriorate the ability to think it through and far reaching impact. Noticing it now in sizeable share of employees who have been  for over a year now.,20.0,0.0,80.0,82.94,neg
3012,  I had made some notes when I was looking for one. You might find it useful. ,18.2,0.0,81.8,44.04,neg
3013,"On this beautiful  we encourage our employees everywhere to take a pause from the daily hustle and rest. Rest so you can conquer the coming week and wake up strong on Monday morning ðŸ’ªðŸ’¯

  ",25.900000000000002,0.0,74.1,88.85,neg
3014,"RT  Adoption of  by enterprises, rising concern over infrastructure &amp; data security, and exigency of identity access manageâ€¦",12.4,0.0,87.6,34.0,neg
3015," Agreed. That's the reason, I don't like WFH.",22.8,22.900000000000002,54.300000000000004,-0.26,pos
3016,"There is a drastic change in our sleepcycle and because of lockdown,work from home people are just sleeping at 2am and waking up at no time. Did your sleep cycle also changed or you adopted a good habit?         ",7.3999999999999995,5.6000000000000005,87.0,17.79,neg
3017,                   With wise traffic management and road structure changes above case can be avoided. WFH has pros and cons with some proportions. Working hours getting increased. Few people are not working with honesty.,13.600000000000001,13.200000000000001,73.2,4.44,neg
3018,"Am about to start working soon, and itâ€™s gonna be WFH initially. If I encounter anything like this, wouldnâ€™t be anything short of traumatic to me. ",8.6,12.7,78.8,-29.599999999999998,pos
3019,"Let make dreams true with    
 A fibre + WiFi solution 4 Home 
  
  
Jaipur 302022. Details DM for new connection.     ",37.5,0.0,62.5,77.83,neg
3020,"       


More info
Join fast my WhatsApp group click here Below this linkðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡
 ",18.4,0.0,81.6,35.66,neg
3021,My research suggests  in the first five weeks of a new job thatâ€™s 500 miles away is weirder than  in the last year and a half of a job thatâ€™s 2 miles away.,0.0,5.1,94.89999999999999,-12.8,pos
3022,RT  Come join our team and help Microsoft do awesome things in open source! (I will be at Open Source Summit next week if anyoneâ€¦,29.7,0.0,70.3,85.16,neg
3023," I would not want to pick one.

Iâ€™d love for the company to let me come into office whenever I want or WFH at will. 

This would require some calendar collaboration so peers know where Iâ€™m at any given day.",10.100000000000001,5.8999999999999995,84.0,57.98,neg
3024," WFH, SFH is good but can't bead one-one real meetings.",17.8,0.0,82.19999999999999,23.82,neg
3025," Everyone does miss it.. I too want to go back to office, WFH is no fun...",7.6,22.2,70.19999999999999,-36.120000000000005,pos
3026,"  I can sense lack of control and micro-management in your tweet. No one wants going around, meeting people and wasting time. Bonding and productivity hasn't been impacted while WFH.",0.0,22.400000000000002,77.60000000000001,-73.50999999999999,pos
3027,"RT  Adoption of  by enterprises, rising concern over infrastructure &amp; data security, and exigency of identity access manageâ€¦",12.4,0.0,87.6,34.0,neg
3028,"RT  Why should you work hard in silence when you can use  to improve your focus?

    ",15.8,7.7,76.5,36.120000000000005,neg
3029, Hi Airtel this is continuously 2nd day going towards 3rd day without internet connection at home. Affecting my wfh scenario which is a draw back for my career and the bill amount i pay to you guys. Fix this or il skip to BBNL local service provider. ,0.0,3.1,96.89999999999999,-10.27,pos
3030,"Seeing many young software engineers WFHÂ coming with migraine. Lifestyle is playing is a major role. Lack of physical activity, sitting for long hours in front of screen, stress, irregular food and sleep habits trigger migraine.",4.6,13.100000000000001,82.3,-51.06,pos
3031,"Jobseekers and Freelancers Profile 


            ",31.8,0.0,68.2,10.27,neg
3032,"Latest Freelance Projects


             ",52.400000000000006,0.0,47.599999999999994,29.599999999999998,neg
3033," At smallcase &amp; Tickertape we've got a WFH policy that covers 90% of our work days - only mandate is to come to the office for 15 days every 6 months (or more, if we'd like). We can pick the days and it doesn't have to be consecutive. Easily my favourite perk.",4.8,0.0,95.19999999999999,34.0,neg
3034," Yes, WFH is a bliss....saves a lot of time.",31.0,0.0,69.0,40.19,neg
3035,"14 Creative Writing Tips


              ",49.2,0.0,50.8,44.04,neg
3036,"Jobseekers and Freelancers Profile 


             ",31.8,0.0,68.2,10.27,neg
3037,"RT  The WFH we all love ðŸ˜‰ 

 and show your  here
âž¡ï¸ ",27.6,0.0,72.39999999999999,63.690000000000005,neg
3038,"Contact Us | Reach Us


             ",26.8,0.0,73.2,2.58,neg
3039,"In the era of WFH, my  ain't working.  I have raised a home visit and received a case I'd with 72hours of support. Highly impacting business and workflow. Please ensure the home visit asap. PS I have updated safe status on  .",24.099999999999998,0.0,75.9,85.91,neg
3040,"RT  Adoption of  by enterprises, rising concern over infrastructure &amp; data security, and exigency of identity access manageâ€¦",12.4,0.0,87.6,34.0,neg
3041,"Do join and listen to this intriguing conversation with  and Team  

     ",18.0,0.0,82.0,29.599999999999998,neg
3042,"RT  WFH is the default in Singapore again, and these two were able to bring me a fair bit of happiness despite that nasty bâ€¦",29.599999999999998,0.0,70.39999999999999,83.27,neg
3043, Work culture probably anywhere is better than India. Esp since WFH the line between work and personal life has become so faint.,12.1,0.0,87.9,44.04,neg
3044,"WTF is this since morning to till now now resolution    you are not able to understand the seriousness while doing WFH, Fuck off Airtel, taken money in advance and now not providing services. ",0.0,23.5,76.5,-84.94,pos
3045,RT  This ad is definitely made by WFH 2020 film making batch,19.7,0.0,80.30000000000001,40.19,neg
3046,  This should be re-considered! Not the right time to start schools. Offices are also still continuing WFH. Why take the chance with the kids!,10.100000000000001,0.0,89.9,37.86,neg
3047,"RT  Reasons why work friends are the best!!

      ",56.8,0.0,43.2,83.53,neg
3048,"Post your freelance Project - Freelance Zone


             ",52.400000000000006,0.0,47.599999999999994,52.669999999999995,neg
3049,"I am at a stage where I neither wanna go to office nor liking wfh

",0.0,17.0,83.0,-30.89,pos
3050,"Now you can find Jobs, Projects and Talent at one place!


             ",23.599999999999998,0.0,76.4,47.53,neg
3051,"RT  Experience a Brighter New World with   Flip S  that offers premium design values, with outstanding batteryâ€¦",43.7,0.0,56.3,85.19,neg
3052,RT  This ad is definitely made by WFH 2020 film making batch,19.7,0.0,80.30000000000001,40.19,neg
3053," I can't apply, not much experience. But if you are looking, the following link does not require you to log in to see a job posting, unlike the original link. 

",7.8,0.0,92.2,31.819999999999997,neg
3054,I needed a monitor for my WFH setup and the timing cannot be more perfect!      ,0.0,22.6,77.4,-54.339999999999996,pos
3055,"Letâ€™s celebrate every 
The seemingly small  that make a big difference.
Whatâ€™s your smallBIGprayer?
Let us know in the comments below.

          ",16.3,0.0,83.7,57.19,neg
3056,RT  This ad is definitely made by WFH 2020 film making batch,19.7,0.0,80.30000000000001,40.19,neg
3057,RT  Why   should just start giving       from ,28.599999999999998,0.0,71.39999999999999,34.0,neg
3058,"RT  Experience a Brighter New World with   Flip S  that offers premium design values, with outstanding batteryâ€¦",43.7,0.0,56.3,85.19,neg
3059,"RT  Adoption of  by enterprises, rising concern over infrastructure &amp; data security, and exigency of identity access manageâ€¦",12.4,0.0,87.6,34.0,neg
3060,"RT  Adoption of  by enterprises, rising concern over infrastructure &amp; data security, and exigency of identity access manageâ€¦",12.4,0.0,87.6,34.0,neg
